license_id,brand_name,ingredient,drugbank_id,potential_indication,source,score
,Simvastatin,SIMVASTATIN,DB00641,"neurodevelopmental disorder with ataxic gait, absent speech, and decreased cortical white matter",TxGNN Deep Learning,0.9910115003585817
EMEA/H/C/002018,Jevtana,CABAZITAXEL,DB06772,arteriosclerosis disorder,TxGNN Deep Learning,0.9910088181495668
EMEA/H/C/005896,Hyftor,SIROLIMUS,DB00877,embryonal extrahepatic bile duct rhabdomyosarcoma,TxGNN Deep Learning,0.9910083413124084
EMEA/H/C/000687,Sutent,SUNITINIB,DB01268,prostate embryonal rhabdomyosarcoma,TxGNN Deep Learning,0.991003394126892
EMEA/H/C/002498,Tresiba,INSULIN DEGLUDEC,DB09564,thiamine-responsive dysfunction syndrome,TxGNN Deep Learning,0.9910030364990234
EMEA/H/C/004878,Daurismo,GLASDEGIB MALEATE,DB11978,acute myeloid leukemia with t(8;21)(q22;q22) translocation,TxGNN Deep Learning,0.9909989833831788
EMEA/H/C/002547,Perjeta,PERTUZUMAB,DB06366,malignant ear neoplasm,TxGNN Deep Learning,0.9909961223602296
EMEA/H/C/000557,Apidra,INSULIN GLULISINE,DB01309,pressure-induced localized lipoatrophy,TxGNN Deep Learning,0.9909949898719788
EMEA/H/C/000739,Mircera,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,DB09107,heparin cofactor 2 deficiency,TxGNN Deep Learning,0.9909947514533995
EMEA/H/C/002547,Perjeta,PERTUZUMAB,DB06366,neoplasm of middle ear,TxGNN Deep Learning,0.99099463224411
EMEA/H/C/000297,Myocet liposomal (previously Myocet),DOXORUBICIN HYDROCHLORIDE,DB00997,leukemia (disease),TxGNN Deep Learning,0.9909936785697936
EMEA/H/C/004108,Ondexxya,ANDEXANET ALFA,DB14562,hemophilia,TxGNN Deep Learning,0.9909935593605042
EMEA/H/C/002018,Jevtana,CABAZITAXEL,DB06772,vulvar melanoma (disease),TxGNN Deep Learning,0.9909924268722534
EMEA/H/C/002018,Jevtana,CABAZITAXEL,DB06772,autosomal dominant familial hematuria-retinal arteriolar tortuosity-contractures syndrome,TxGNN Deep Learning,0.9909905195236206
EMEA/H/C/003794,Strensiq,ASFOTASE ALFA,DB09105,developmental anomaly of metabolic origin,TxGNN Deep Learning,0.9909905195236206
EMEA/H/C/000636,Myozyme,ALGLUCOSIDASE ALFA,DB01272,ptosis-strabismus-ectopic pupils syndrome,TxGNN Deep Learning,0.9909840822219848
EMEA/H/C/006251,Dasatinib Accord Healthcare,DASATINIB MONOHYDRATE,DB01254,dehydratase deficiency,TxGNN Deep Learning,0.990980327129364
EMEA/H/C/005896,Hyftor,SIROLIMUS,DB00877,collecting duct carcinoma,TxGNN Deep Learning,0.9909800887107848
EMEA/H/C/000631,Aptivus,TIPRANAVIR,DB00932,prostate cancer/brain cancer susceptibility,TxGNN Deep Learning,0.9909785985946656
EMEA/H/C/002547,Perjeta,PERTUZUMAB,DB06366,epidural spinal canal neoplasm,TxGNN Deep Learning,0.9909780025482178
EMEA/H/C/005048,Xenleta,LEFAMULIN ACETATE,DB12825,hyperamylasemia,TxGNN Deep Learning,0.9909763932228088
EMEA/H/C/005048,Xenleta,LEFAMULIN ACETATE,DB12825,polyclonal hyperviscosity syndrome,TxGNN Deep Learning,0.9909763932228088
,Daunorubicin,DAUNORUBICIN,DB00694,nodular lymphocyte predominant Hodgkin lymphoma,TxGNN Deep Learning,0.9909737706184388
,Cilastatin,CILASTATIN,DB01597,staphylococcal scarlet fever,TxGNN Deep Learning,0.9909732341766356
,Meropenem,MEROPENEM,DB00760,bacterial meningitis,TxGNN Deep Learning,0.9909728765487672
EMEA/H/C/004390,Dupixent,DUPILUMAB,DB12159,severe nonproliferative diabetic retinopathy,TxGNN Deep Learning,0.9909723997116088
EMEA/H/C/000551,Prialt,ZICONOTIDE,DB06283,nephrogenic syndrome of inappropriate antidiuresis,TxGNN Deep Learning,0.9909713268280028
EMEA/H/C/000073,Taxotere,DOCETAXEL,DB01248,hormone-resistant breast carcinoma,TxGNN Deep Learning,0.9909662008285522
EMEA/H/C/000073,Taxotere,DOCETAXEL,DB01248,estrogen-receptor positive breast cancer,TxGNN Deep Learning,0.9909662008285522
EMEA/H/C/000073,Taxotere,DOCETAXEL,DB01248,Ehrlich tumor carcinoma,TxGNN Deep Learning,0.9909662008285522
EMEA/H/C/003870,Hetlioz,TASIMELTEON,DB09071,trichomegaly-retina pigmentary degeneration-dwarfism syndrome,TxGNN Deep Learning,0.9909653663635254
EMEA/H/C/006312,Paxneury,GUANFACINE HYDROCHLORIDE,DB01018,postural orthostatic tachycardia syndrome,TxGNN Deep Learning,0.9909642934799194
EMEA/H/C/002553,Neuraceq,FLORBETABEN (18F),DB09148,"migraine with or without aura, susceptibility to",TxGNN Deep Learning,0.9909608960151672
EMEA/H/C/005264,Arikayce liposomal,AMIKACIN SULFATE,DB00479,canker sore,TxGNN Deep Learning,0.990960419178009
EMEA/H/C/000942,Nplate,ROMIPLOSTIM,DB05332,autoimmune thrombocytopenic,TxGNN Deep Learning,0.9909561276435852
EMEA/H/C/000944,Xarelto,RIVAROXABAN,DB06228,brachydactyly-syndactyly syndrome,TxGNN Deep Learning,0.9909520149230956
EMEA/H/C/000363,Kineret,ANAKINRA,DB00026,primary immunodeficiency due to a defect in adaptive immunity,TxGNN Deep Learning,0.9909508228302002
EMEA/H/C/000527,Emend,APREPITANT,DB00673,Cryptococcal meningitis,TxGNN Deep Learning,0.9909459352493286
EMEA/H/C/000743,Ivemend,FOSAPREPITANT,DB06717,rheumatoid arthritis,TxGNN Deep Learning,0.9909451007843018
EMEA/H/C/000363,Kineret,ANAKINRA,DB00026,facial dysmorphism-immunodeficiency-livedo-short stature syndrome,TxGNN Deep Learning,0.9909447431564332
EMEA/H/C/000088,Humalog,INSULIN LISPRO,DB00046,drug-induced localized lipodystrophy,TxGNN Deep Learning,0.9909443855285645
EMEA/H/C/004534,Kigabeq,VIGABATRIN,DB01080,West syndrome,TxGNN Deep Learning,0.9909436106681824
EMEA/H/C/002296,Sancuso,GRANISETRON,DB00889,conjunctivitis,TxGNN Deep Learning,0.9909434914588928
EMEA/H/C/004954,Ultomiris,RAVULIZUMAB,DB11580,semicircular canal dehiscence syndrome,TxGNN Deep Learning,0.9909417033195496
EMEA/H/C/004954,Ultomiris,RAVULIZUMAB,DB11580,idiopathic bilateral vestibulopathy,TxGNN Deep Learning,0.9909417033195496
EMEA/H/C/002547,Perjeta,PERTUZUMAB,DB06366,thyroglossal duct cyst,TxGNN Deep Learning,0.9909409880638124
EMEA/H/C/002621,Hemangiol,PROPRANOLOL HYDROCHLORIDE,DB00571,His bundle tachycardia,TxGNN Deep Learning,0.990935742855072
EMEA/H/C/005266,Pemazyre,PEMIGATINIB,DB15102,bilateral parasagittal parieto-occipital polymicrogyria,TxGNN Deep Learning,0.990931272506714
EMEA/H/C/000773,Yondelis,TRABECTEDIN,DB05109,hereditary site-specific ovarian cancer syndrome,TxGNN Deep Learning,0.9909265041351318
EMEA/H/C/004893,Sunosi,SOLRIAMFETOL HYDROCHLORIDE,DB14754,sinoatrial node disease,TxGNN Deep Learning,0.990924596786499
EMEA/H/C/004271,Tremfya,GUSELKUMAB,DB11834,amyopathic dermatomyositis,TxGNN Deep Learning,0.9909220337867736
EMEA/H/C/001250,Orphacol,CHOLIC ACID,DB02659,tetrahydrobiopterin-responsive hyperphenylalaninemia/phenylketonuria,TxGNN Deep Learning,0.9909194707870485
EMEA/H/C/000088,Humalog,INSULIN LISPRO,DB00046,pancreatic agenesis,TxGNN Deep Learning,0.990918755531311
EMEA/H/C/002547,Perjeta,PERTUZUMAB,DB06366,mesenchymoma,TxGNN Deep Learning,0.9909178614616394
EMEA/H/C/000811,Celsentri,MARAVIROC,DB04835,psoriasis,TxGNN Deep Learning,0.990915596485138
EMEA/H/C/003995,Parsabiv,ETELCALCETIDE HYDROCHLORIDE,DB12865,varicose disease,TxGNN Deep Learning,0.990913152694702
EMEA/H/C/003843,Zydelig,IDELALISIB,DB09054,lymphoid neoplasm,TxGNN Deep Learning,0.9909096360206604
EMEA/H/C/000220,Thyrogen,THYROTROPIN ALFA,DB00024,trichotillomania,TxGNN Deep Learning,0.9909070730209352
EMEA/H/C/000690,Nexavar,SORAFENIB,DB00398,conventional fibrosarcoma,TxGNN Deep Learning,0.9909020066261292
EMEA/H/C/002434,Fycompa,PERAMPANEL,DB08883,adolescent/adult onset autosomal dominant epilepsy with auditory features,TxGNN Deep Learning,0.9909018278121948
EMEA/H/C/000986,Firmagon,DEGARELIX,DB06699,subarachnoid hemorrhage (disease),TxGNN Deep Learning,0.9908995628356934
EMEA/H/C/000687,Sutent,SUNITINIB,DB01268,cutaneous leiomyosarcoma (disease),TxGNN Deep Learning,0.9908992052078248
EMEA/H/C/001250,Orphacol,CHOLIC ACID,DB02659,neonatal epileptic encephalopathy due to glutaminase deficiency,TxGNN Deep Learning,0.990898847579956
EMEA/H/C/000699,Champix,VARENICLINE,DB01273,kyphoscoliotic heart disease,TxGNN Deep Learning,0.9908979535102844
EMEA/H/C/000682,Savene,DEXRAZOXANE HYDROCHLORIDE,DB00380,pneumonia,TxGNN Deep Learning,0.9908950328826904
EMEA/H/C/000704,Increlex,MECASERMIN,DB01277,Wolman disease with hypolipoproteinemia and acanthocytosis,TxGNN Deep Learning,0.9908938407897948
EMEA/H/C/002621,Hemangiol,PROPRANOLOL HYDROCHLORIDE,DB00571,retinal capillary malformation,TxGNN Deep Learning,0.9908905625343324
EMEA/H/C/002717,Brintellix,VORTIOXETINE,DB09068,neurotic depression,TxGNN Deep Learning,0.9908881187438964
EMEA/H/C/004438,Mepsevii,VESTRONIDASE ALFA,DB12366,"camptodactyly, myopia, and fibrosis of the medial rectus muscle of eye",TxGNN Deep Learning,0.9908872842788696
EMEA/H/C/005208,Ayvakyt,AVAPRITINIB,DB15233,vulva sarcoma,TxGNN Deep Learning,0.9908846020698548
,Bupropion,BUPROPION,DB01156,major affective disorder,TxGNN Deep Learning,0.990881085395813
EMEA/H/C/002717,Brintellix,VORTIOXETINE,DB09068,melancholia,TxGNN Deep Learning,0.9908804893493652
,Daunorubicin,DAUNORUBICIN,DB00694,Epstein-Barr virus-positive diffuse large B-cell lymphoma of the elderly,TxGNN Deep Learning,0.9908789992332458
EMEA/H/C/002018,Jevtana,CABAZITAXEL,DB06772,brain small vessel disease 1 with or without ocular anomalies,TxGNN Deep Learning,0.9908728003501892
EMEA/H/C/000381,Dynastat,PARECOXIB SODIUM,DB08439,pulmonary hypertension,TxGNN Deep Learning,0.9908714890480042
EMEA/H/C/003726,Lynparza,OLAPARIB,DB09074,female breast carcinoma,TxGNN Deep Learning,0.9908706545829772
EMEA/H/C/002770,Reagila,CARIPRAZINE HYDROCHLORIDE,DB06016,schizophrenia,TxGNN Deep Learning,0.9908688068389891
EMEA/H/C/005398,Vazkepa,ICOSAPENT ETHYL,DB08887,hemoglobinopathy,TxGNN Deep Learning,0.9908649325370787
EMEA/H/C/000799,Torisel,TEMSIROLIMUS,DB06287,vulva sarcoma,TxGNN Deep Learning,0.9908623695373536
EMEA/H/C/002268,Dexdor,DEXMEDETOMIDINE HYDROCHLORIDE,DB00633,trigeminal autonomic cephalalgia,TxGNN Deep Learning,0.990857183933258
,Tegafur,TEGAFUR,DB09256,malignant colon neoplasm,TxGNN Deep Learning,0.99085533618927
EMEA/H/C/000984,Efient,PRASUGREL,DB06209,idiopathic and/or familial pulmonary arterial hypertension,TxGNN Deep Learning,0.9908545017242432
EMEA/H/C/000743,Ivemend,FOSAPREPITANT,DB06717,isolated genetic hair shaft abnormality,TxGNN Deep Learning,0.9908545017242432
,Ezetimibe,EZETIMIBE,DB00973,cholesterol-ester transfer protein deficiency,TxGNN Deep Learning,0.9908512234687804
EMEA/H/C/005173,Phelinun,MELPHALAN HYDROCHLORIDE,DB01042,"fibrosis of extraocular muscles, congenital, 3A, with or without extraocular involvement",TxGNN Deep Learning,0.9908505082130432
EMEA/H/C/004954,Ultomiris,RAVULIZUMAB,DB11580,phenobarbital embryopathy,TxGNN Deep Learning,0.9908500909805298
EMEA/H/C/002018,Jevtana,CABAZITAXEL,DB06772,myelodysplastic syndrome,TxGNN Deep Learning,0.9908478260040284
EMEA/H/C/000073,Taxotere,DOCETAXEL,DB01248,estrogen-receptor negative breast cancer,TxGNN Deep Learning,0.9908379912376404
EMEA/H/C/006251,Dasatinib Accord Healthcare,DASATINIB MONOHYDRATE,DB01254,bone sarcoma,TxGNN Deep Learning,0.9908368587493896
EMEA/H/C/000253,Tractocile,ATOSIBAN (AS ACETATE),DB09059,Ambras type hypertrichosis universalis congenita,TxGNN Deep Learning,0.990835189819336
EMEA/H/C/002547,Perjeta,PERTUZUMAB,DB06366,transitional cell carcinoma,TxGNN Deep Learning,0.9908343553543092
EMEA/H/C/002771,Imlygic,TALIMOGENE LAHERPAREPVEC,DB13896,melanoma,TxGNN Deep Learning,0.990832507610321
EMEA/H/C/004454,Veyvondi,VONICOG ALFA,DB12872,Tatsumi factor deficiency,TxGNN Deep Learning,0.9908303022384644
EMEA/H/C/005843,Opzelura,RUXOLITINIB PHOSPHATE,DB08877,dense granule disease,TxGNN Deep Learning,0.9908297061920166
EMEA/H/C/001109,Ilaris,CANAKINUMAB,DB06168,hepatic veno-occlusive disease-immunodeficiency syndrome,TxGNN Deep Learning,0.9908292293548584
EMEA/H/C/000701,Orencia,ABATACEPT,DB01281,rheumatoid nodulosis,TxGNN Deep Learning,0.990827739238739
,Daunorubicin,DAUNORUBICIN,DB00694,bladder transitional cell carcinoma,TxGNN Deep Learning,0.9908259510993958
EMEA/H/C/005936,Tibsovo,IVOSIDENIB,DB14568,acute myeloid leukemia with t(6;9)(p23;q34),TxGNN Deep Learning,0.9908246397972108
EMEA/H/C/004106,Venclyxto,VENETOCLAX,DB11581,acute myeloid leukemia with t(8;21)(q22;q22) translocation,TxGNN Deep Learning,0.9908189177513124
EMEA/H/C/000297,Myocet liposomal (previously Myocet),DOXORUBICIN HYDROCHLORIDE,DB00997,orbit sarcoma,TxGNN Deep Learning,0.9908085465431212
EMEA/H/C/000297,Myocet liposomal (previously Myocet),DOXORUBICIN HYDROCHLORIDE,DB00997,synovial chondromatosis,TxGNN Deep Learning,0.9908085465431212
EMEA/H/C/001250,Orphacol,CHOLIC ACID,DB02659,Ledderhose disease,TxGNN Deep Learning,0.9908031225204468
EMEA/H/C/005264,Arikayce liposomal,AMIKACIN SULFATE,DB00479,ulcerative stomatitis,TxGNN Deep Learning,0.9907942414283752
EMEA/H/C/005167,Dovprela (previously Pretomanid FGK),PRETOMANID,DB05154,anomalous left coronary artery from the pulmonary artery,TxGNN Deep Learning,0.9907936453819276
EMEA/H/C/000743,Ivemend,FOSAPREPITANT,DB06717,alveolar echinococcosis,TxGNN Deep Learning,0.9907816052436828
EMEA/H/C/004954,Ultomiris,RAVULIZUMAB,DB11580,Bencze syndrome,TxGNN Deep Learning,0.9907798767089844
,Daunorubicin,DAUNORUBICIN,DB00694,precursor lymphoblastic lymphoma/leukemia,TxGNN Deep Learning,0.9907765984535216
EMEA/H/C/002345,Revestive,TEDUGLUTIDE,DB08900,short bowel syndrome,TxGNN Deep Learning,0.9907758831977844
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,chronic primary adrenal insufficiency,TxGNN Deep Learning,0.9907742142677308
EMEA/H/C/000220,Thyrogen,THYROTROPIN ALFA,DB00024,sinoatrial node disease,TxGNN Deep Learning,0.9907735586166382
EMEA/H/C/005266,Pemazyre,PEMIGATINIB,DB15102,lower motor neuron syndrome with late-adult onset,TxGNN Deep Learning,0.9907718896865844
EMEA/H/C/004297,Talmanco (previously Tadalafil Generics),TADALAFIL,DB00820,migraine with brainstem aura,TxGNN Deep Learning,0.9907686114311218
,Relebactam,RELEBACTAM,DB12377,congenital analbuminemia,TxGNN Deep Learning,0.9907604455947876
EMEA/H/C/003766,Repatha,EVOLOCUMAB,DB09303,disease of catalytic activity,TxGNN Deep Learning,0.9907604455947876
EMEA/H/C/005207,Trepulmix,TREPROSTINIL SODIUM,DB00374,isolated genetic hair shaft abnormality,TxGNN Deep Learning,0.9907580614089966
EMEA/H/C/004213,Kisqali,RIBOCICLIB SUCCINATE,DB11730,marcothrombocytopenia with mitral valve insufficiency,TxGNN Deep Learning,0.9907541275024414
EMEA/H/C/002498,Tresiba,INSULIN DEGLUDEC,DB09564,focal stiff limb syndrome,TxGNN Deep Learning,0.990753173828125
EMEA/H/C/004241,Ivabradine Accord,IVABRADINE HYDROCHLORIDE,DB09083,nephrogenic syndrome of inappropriate antidiuresis,TxGNN Deep Learning,0.990753173828125
EMEA/H/C/002498,Tresiba,INSULIN DEGLUDEC,DB09564,classic stiff person syndrome,TxGNN Deep Learning,0.990753173828125
EMEA/H/C/000743,Ivemend,FOSAPREPITANT,DB06717,vestibular neuronitis,TxGNN Deep Learning,0.990752100944519
EMEA/H/C/000984,Efient,PRASUGREL,DB06209,severe congenital hypochromic anemia with ringed sideroblasts,TxGNN Deep Learning,0.9907508492469788
EMEA/H/C/000540,Faslodex,FULVESTRANT,DB00947,"pyropoikilocytosis, hereditary",TxGNN Deep Learning,0.9907488226890564
EMEA/H/C/000743,Ivemend,FOSAPREPITANT,DB06717,urea cycle disorder,TxGNN Deep Learning,0.9907478094100952
EMEA/H/C/000743,Ivemend,FOSAPREPITANT,DB06717,pulmonary hypertension,TxGNN Deep Learning,0.9907476902008056
EMEA/H/C/001012,Resolor,PRUCALOPRIDE SUCCINATE,DB06480,middle ear cholesterol granuloma,TxGNN Deep Learning,0.9907455444335938
,Meropenem,MEROPENEM,DB00760,chronic otitis media,TxGNN Deep Learning,0.9907342195510864
EMEA/H/C/005652,Bekemv,ECULIZUMAB,DB01257,fetal and neonatal alloimmune thrombocytopenia,TxGNN Deep Learning,0.9907333850860596
EMEA/H/C/002573,Stivarga,REGORAFENIB,DB08896,childhood kidney cell carcinoma,TxGNN Deep Learning,0.9907317757606506
EMEA/H/C/004878,Daurismo,GLASDEGIB MALEATE,DB11978,acute myeloid leukemia with CEBPA somatic mutations,TxGNN Deep Learning,0.9907298684120178
EMEA/H/C/001250,Orphacol,CHOLIC ACID,DB02659,atransferrinemia,TxGNN Deep Learning,0.9907295107841492
EMEA/H/C/002282,Potactasol,TOPOTECAN,DB01030,ovarian biphasic or triphasic teratoma,TxGNN Deep Learning,0.9907293915748596
EMEA/H/C/004213,Kisqali,RIBOCICLIB SUCCINATE,DB11730,hereditary thrombocytopenia with normal platelets,TxGNN Deep Learning,0.99072927236557
EMEA/H/C/000701,Orencia,ABATACEPT,DB01281,rheumatoid factor-positive polyarticular juvenile idiopathic arthritis,TxGNN Deep Learning,0.9907248616218568
EMEA/H/C/004004,Kanuma,SEBELIPASE ALFA,DB11563,familial encephalopathy with neuroserpin inclusion bodies,TxGNN Deep Learning,0.9907239079475404
EMEA/H/C/001114,Onbrez Breezhaler,INDACATEROL MALEATE,DB05039,anaphylaxis,TxGNN Deep Learning,0.990720510482788
,Meropenem,MEROPENEM,DB00760,middle ear disease,TxGNN Deep Learning,0.990717113018036
EMEA/H/C/004913,Beovu,BROLUCIZUMAB,DB14864,exocrine pancreatic insufficiency,TxGNN Deep Learning,0.990706503391266
,Pravastatin,PRAVASTATIN,DB00175,hypercholesterolemia due to cholesterol 7alpha-hydroxylase deficiency,TxGNN Deep Learning,0.9907063841819764
EMEA/H/C/000551,Prialt,ZICONOTIDE,DB06283,severe pre-eclampsia,TxGNN Deep Learning,0.9907021522521972
EMEA/H/C/000073,Taxotere,DOCETAXEL,DB01248,nipple carcinoma,TxGNN Deep Learning,0.9906979203224182
EMEA/H/C/005173,Phelinun,MELPHALAN HYDROCHLORIDE,DB01042,ovarian Sertoli-Leydig cell tumor,TxGNN Deep Learning,0.9906978011131288
EMEA/H/C/002717,Brintellix,VORTIOXETINE,DB09068,benign paroxysmal torticollis of infancy,TxGNN Deep Learning,0.9906959533691406
EMEA/H/C/000636,Myozyme,ALGLUCOSIDASE ALFA,DB01272,tricarboxylic acid cycle disorder,TxGNN Deep Learning,0.9906938672065736
EMEA/H/C/000105,Rapilysin,RETEPLASE,DB00015,thrombophilia,TxGNN Deep Learning,0.9906938672065736
EMEA/H/C/003843,Zydelig,IDELALISIB,DB09054,ganglioneuroblastoma (disease),TxGNN Deep Learning,0.9906933903694152
EMEA/H/C/003861,Natpar,PARATHYROID HORMONE,DB05829,erectile dysfunction (disease),TxGNN Deep Learning,0.9906899929046632
EMEA/H/C/002771,Imlygic,TALIMOGENE LAHERPAREPVEC,DB13896,glottis squamous cell carcinoma,TxGNN Deep Learning,0.99068683385849
EMEA/H/C/000900,Intelence,ETRAVIRINE,DB06414,breast fibrocystic disease,TxGNN Deep Learning,0.9906843900680542
EMEA/H/C/000739,Mircera,METHOXY POLYETHYLENE GLYCOL-EPOETIN BETA,DB09107,antithrombin deficiency type 2,TxGNN Deep Learning,0.9906818866729736
EMEA/H/C/005896,Hyftor,SIROLIMUS,DB00877,conventional fibrosarcoma,TxGNN Deep Learning,0.9906793236732484
EMEA/H/C/000073,Taxotere,DOCETAXEL,DB01248,CMM7,TxGNN Deep Learning,0.9906746745109558
EMEA/H/C/000955,RoActemra,TOCILIZUMAB,DB06273,"familial Mediterranean fever, autosomal dominant",TxGNN Deep Learning,0.9906734824180604
EMEA/H/C/004071,Neofordex,DEXAMETHASONE,DB01234,exostosis,TxGNN Deep Learning,0.990665853023529
EMEA/H/C/002311,Votubia,EVEROLIMUS,DB01590,"laterality defects, autosomal dominant",TxGNN Deep Learning,0.990664005279541
EMEA/H/C/000563,Aloxi,PALONOSETRON HYDROCHLORIDE,DB00377,ulerythema ophryogenesis,TxGNN Deep Learning,0.9906622767448424
EMEA/H/C/005652,Bekemv,ECULIZUMAB,DB01257,immune dysregulation with inflammatory bowel disease,TxGNN Deep Learning,0.9906601309776306
EMEA/H/C/006248,Attrogy,DIFLUNISAL,DB00861,combined immunodeficiency due to moesin deficiency,TxGNN Deep Learning,0.9906600117683412
EMEA/H/C/000363,Kineret,ANAKINRA,DB00026,absent thumb-short stature-immunodeficiency syndrome,TxGNN Deep Learning,0.990653157234192
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,feline acquired immunodeficiency syndrome,TxGNN Deep Learning,0.9906502962112428
EMEA/H/C/005622,Veklury,REMDESIVIR,DB14761,simian immunodeficiency virus infection,TxGNN Deep Learning,0.9906502962112428
EMEA/H/C/004579,Mektovi,BINIMETINIB,DB11967,metastatic melanoma,TxGNN Deep Learning,0.9906477332115172
EMEA/H/C/000704,Increlex,MECASERMIN,DB01277,"growth hormone insensitivity syndrome with immune dysregulation 2, autosomal dominant",TxGNN Deep Learning,0.9906446933746338
EMEA/H/C/005896,Hyftor,SIROLIMUS,DB00877,prostate embryonal rhabdomyosarcoma,TxGNN Deep Learning,0.9906414151191713
EMEA/H/C/004218,Myalepta,METRELEPTIN,DB09046,lipoatrophic diabetes,TxGNN Deep Learning,0.9906378984451294
EMEA/H/C/004106,Venclyxto,VENETOCLAX,DB11581,acute myeloid leukemia with CEBPA somatic mutations,TxGNN Deep Learning,0.9906359314918518
EMEA/H/C/002075,Entacapone Teva,ENTACAPONE,DB00494,"polymicrogyria, perisylvian, with cerebellar hypoplasia and arthrogryposis",TxGNN Deep Learning,0.9906338453292848
,Metformin,METFORMIN,DB00331,drug-induced localized lipodystrophy,TxGNN Deep Learning,0.9906297326087952
EMEA/H/C/003794,Strensiq,ASFOTASE ALFA,DB09105,Arts syndrome,TxGNN Deep Learning,0.9906248450279236
,Ceftolozane,CEFTOLOZANE,DB09050,monoclonal gammopathy,TxGNN Deep Learning,0.990623414516449
EMEA/H/C/002806,Busulfan Fresenius Kabi,BUSULFAN,DB01008,feline acquired immunodeficiency syndrome,TxGNN Deep Learning,0.9906219244003296
EMEA/H/C/002806,Busulfan Fresenius Kabi,BUSULFAN,DB01008,simian immunodeficiency virus infection,TxGNN Deep Learning,0.9906219244003296
EMEA/H/C/001088,Olazax Disperzi,OLANZAPINE,DB00334,major depressive disorder,TxGNN Deep Learning,0.9906206130981444
EMEA/H/C/001014,Peyona (previously Nymusa),CAFFEINE CITRATE,DB00201,vein disease,TxGNN Deep Learning,0.9906189441680908
EMEA/H/C/002511,Telmisartan Teva Pharma,TELMISARTAN,DB00966,cholesterol embolism,TxGNN Deep Learning,0.9906163811683656
EMEA/H/C/002213,Yervoy,IPILIMUMAB,DB06186,choroideremia,TxGNN Deep Learning,0.9906124472618104
EMEA/H/C/002640,Cometriq,CABOZANTINIB,DB08875,multilocular clear cell renal cell carcinoma,TxGNN Deep Learning,0.9906116127967834
EMEA/H/C/004871,Evrenzo,ROXADUSTAT,DB04847,dentinogenesis imperfecta,TxGNN Deep Learning,0.9906107783317566
EMEA/H/C/000690,Nexavar,SORAFENIB,DB00398,low grade fibromyxoid sarcoma,TxGNN Deep Learning,0.9906105399131776
